,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,8,BNCI2014-008,0,0.0,1,0.944781954887218,0.9338775510204081,0.9933278254396689,0.9843630303532055
1,8,BNCI2014-008,0,0.0,2,0.9536521001752503,0.9389387755102041,0.9886618325283472,0.9795072616191735
2,8,BNCI2014-008,0,0.0,3,0.9568667533495392,0.9466122448979591,0.9809318347233118,0.9740977916529185
3,8,BNCI2014-008,0,0.0,4,0.959847136638589,0.955265306122449,0.9801430247173376,0.9740610850905007
4,8,BNCI2014-008,0,0.0,5,0.9629333484086156,0.9622857142857143,0.9767595044153052,0.972063917865245
5,8,BNCI2014-008,0,0.0,6,0.9643724348465148,0.961469387755102,0.975875121007147,0.9718826100087421
6,8,BNCI2014-008,0,0.0,7,0.9645117304539544,0.9616326530612245,0.9746814767030306,0.9711080564050983
7,8,BNCI2014-008,0,0.0,8,0.9646808751201311,0.9621224489795919,0.9743402086627369,0.9710987109673368
8,8,BNCI2014-008,0,0.0,9,0.9647003222341568,0.9621224489795919,0.9741276414846759,0.970812652148779
9,8,BNCI2014-008,0,0.0,10,0.9647211261235796,0.9616326530612245,0.9701455384023361,0.9670703882456961
10,8,BNCI2014-008,0,0.0,11,0.9645230369155974,0.9644081632653061,0.9694554824619148,0.9659077822219653
11,8,BNCI2014-008,0,0.0,12,0.9645524337158687,0.9645714285714285,0.9657850403211524,0.9612227553911797
12,8,BNCI2014-008,0,0.0,13,0.9645347956357059,0.9645714285714285,0.9641515933751205,0.9613229605344098
13,8,BNCI2014-008,0,0.0,14,0.9643746961388433,0.9640816326530612,0.9622476386814268,0.9614832149617741
14,8,BNCI2014-008,0,0.0,15,0.9645985640793714,0.9648979591836735,0.9565487594008663,0.9517180026167067
15,8,BNCI2014-008,0,0.0,16,0.9645655492113744,0.9645714285714286,0.9501841378976861,0.9421999081514243
16,8,BNCI2014-008,1,0.0,1,0.9456620498614959,0.9206530612244899,0.9934791249407413,0.9825068473460176
17,8,BNCI2014-008,1,0.0,2,0.9539940075753293,0.9358367346938775,0.9897308746260365,0.979306985314038
18,8,BNCI2014-008,1,0.0,3,0.9568708236757306,0.9471020408163265,0.9819237245863559,0.9710879084948001
19,8,BNCI2014-008,1,0.0,4,0.9605354740234044,0.9466122448979591,0.9809447487520274,0.9698550212285144
20,8,BNCI2014-008,1,0.0,5,0.9632666628978461,0.950204081632653,0.9775740419370046,0.9684026974727519
21,8,BNCI2014-008,1,0.0,6,0.9645578608174572,0.9515102040816326,0.9765239948492832,0.9684618833764224
22,8,BNCI2014-008,1,0.0,7,0.9646772570524054,0.9506938775510204,0.97580623201844,0.968040003124585
23,8,BNCI2014-008,1,0.0,8,0.9646048956978914,0.9493877551020409,0.9752778991062052,0.9679060105565991
24,8,BNCI2014-008,1,0.0,9,0.9649449940641076,0.9523265306122448,0.9731026523366904,0.9653687628728286
25,8,BNCI2014-008,1,0.0,10,0.9651616258691843,0.9503673469387754,0.9724634420094994,0.9643297672731272
26,8,BNCI2014-008,1,0.0,11,0.9651548419921985,0.9502040816326531,0.969018009670369,0.9612416858322599
27,8,BNCI2014-008,1,0.0,12,0.9651304200350501,0.9493877551020409,0.9673794199262495,0.9590652687455657
