,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,5,BNCI2014-008,0,0.75,1,0.6841295720504268,0.7364897959183674,0.928668452528521,0.9615767973976012
1,5,BNCI2014-008,0,0.75,2,0.8124999717338459,0.7988571428571428,0.9110215084513134,0.9541019286143296
2,5,BNCI2014-008,0,0.75,3,0.8385505116173892,0.830204081632653,0.8905222711699805,0.9330997215138482
3,5,BNCI2014-008,0,0.75,4,0.8481203007518797,0.8401632653061224,0.8834231596523614,0.9279786566553331
4,5,BNCI2014-008,0,0.75,5,0.8542076997003788,0.8329795918367346,0.8671154145278728,0.9120245211646864
5,5,BNCI2014-008,0,0.75,6,0.857723104754367,0.8267755102040816,0.8500025947756292,0.8936211077116217
6,5,BNCI2014-008,0,0.75,7,0.8607627339024253,0.8267755102040816,0.8292547897227038,0.8728735524428322
7,5,BNCI2014-008,0,0.75,8,0.8633835717112329,0.826938775510204,0.8118787136594339,0.8533083263863906
8,5,BNCI2014-008,0,0.75,9,0.8651944146079484,0.8262857142857142,0.796667319004891,0.8373957356829412
9,5,BNCI2014-008,0,0.75,10,0.8660650121544464,0.8266122448979591,0.7814379971295892,0.8200743040288552
10,5,BNCI2014-008,0,0.75,11,0.8670228955848267,0.8246530612244898,0.765334174021487,0.8035497069041228
11,5,BNCI2014-008,0,0.75,12,0.8674873650291142,0.8217142857142856,0.7550728600438821,0.7914731113549935
12,5,BNCI2014-008,0,0.75,13,0.8680888687885127,0.819265306122449,0.7493813236924951,0.7844869134641872
13,5,BNCI2014-008,0,0.75,14,0.8692430323930126,0.8197551020408164,0.7417455004644653,0.7773875544800931
14,5,BNCI2014-008,0,0.75,15,0.8703225733506698,0.8202448979591836,0.7346815412106662,0.7709959726087156
15,5,BNCI2014-008,0,0.75,16,0.8718995986206117,0.819265306122449,0.7257997936760109,0.7606961902026488
16,5,BNCI2014-008,1,0.75,1,0.682010288880095,0.7079183673469388,0.9281191336431608,0.906390740625038
17,5,BNCI2014-008,1,0.75,2,0.8082794957318108,0.8832653061224489,0.9110055431247062,0.8926953481780201
18,5,BNCI2014-008,1,0.75,3,0.8275239979648369,0.8973061224489796,0.8879062804547162,0.8696485656844568
19,5,BNCI2014-008,1,0.75,4,0.8471488495675279,0.8937142857142857,0.8750367523823774,0.8594552207224657
20,5,BNCI2014-008,1,0.75,5,0.8508745548080728,0.8897959183673468,0.8603698411780413,0.8453417768142791
21,5,BNCI2014-008,1,0.75,6,0.8537861948103341,0.889795918367347,0.8370859742037403,0.8237926386844173
22,5,BNCI2014-008,1,0.75,7,0.8563572841879135,0.8911020408163266,0.8109451684672105,0.7984160542578521
23,5,BNCI2014-008,1,0.75,8,0.8580310927695177,0.8870204081632653,0.787159020277613,0.7751272173359811
24,5,BNCI2014-008,1,0.75,9,0.8591273672904065,0.888,0.7700558896232911,0.7539910236088583
25,5,BNCI2014-008,1,0.75,10,0.8604289671547289,0.8871836734693878,0.7489535514151177,0.7323018503342873
26,5,BNCI2014-008,1,0.75,11,0.8615338345864663,0.8886530612244898,0.730607603512861,0.7141817489633505
27,5,BNCI2014-008,1,0.75,12,0.86226242297473,0.887673469387755,0.7190570754997476,0.7036512287999441
28,5,BNCI2014-008,1,0.75,13,0.8631465882751993,0.8884897959183673,0.7075749795771847,0.6935012177225054
29,5,BNCI2014-008,1,0.75,14,0.8640316580925999,0.8860408163265306,0.6985531716026108,0.6866911802608194
30,5,BNCI2014-008,1,0.75,15,0.8654047147945051,0.8855510204081632,0.6873630726704036,0.6747600320332677
31,5,BNCI2014-008,1,0.75,16,0.8666778223754876,0.8827755102040816,0.6815527143910758,0.6688501730726718
32,5,BNCI2014-008,2,0.75,1,0.6809691898920233,0.6298775510204082,0.926032448655775,0.934329487440706
33,5,BNCI2014-008,2,0.75,2,0.8094038102775736,0.7910204081632652,0.9078030041799169,0.9287926596744297
34,5,BNCI2014-008,2,0.75,3,0.8247005483633897,0.8200816326530611,0.883318747630448,0.9051756012478671
35,5,BNCI2014-008,2,0.75,4,0.8503612414494883,0.8484897959183673,0.8483482183620021,0.87780967477308
36,5,BNCI2014-008,2,0.75,5,0.8560673865113912,0.8563265306122448,0.8183494143956975,0.8500748899951894
37,5,BNCI2014-008,2,0.75,6,0.8601983153372152,0.8648163265306122,0.7850266205950164,0.8133553689276917
38,5,BNCI2014-008,2,0.75,7,0.8632411102945333,0.8674285714285714,0.7625526569793984,0.7906214106441352
39,5,BNCI2014-008,2,0.75,8,0.8673806320312059,0.8768979591836734,0.744063488950035,0.7709523319925462
40,5,BNCI2014-008,2,0.75,9,0.8684859517214087,0.8768979591836735,0.7251874869460355,0.7502639491063802
41,5,BNCI2014-008,2,0.75,10,0.869398609305218,0.8791836734693877,0.7099647619810585,0.7314963781210431
42,5,BNCI2014-008,2,0.75,11,0.8704460399118097,0.8795102040816327,0.6981170066011637,0.7203626702806404
