,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,2,BNCI2014-008,0,1.0,1,0.8746154107072193,0.8297142857142857,5.7449989918289845e-31,6.968829159904076e-31
1,2,BNCI2014-008,0,1.0,2,0.9008884617558934,0.8448979591836734,0.0,0.0
2,2,BNCI2014-008,0,1.0,3,0.919202216066482,0.8568163265306121,0.0,0.0
3,2,BNCI2014-008,1,1.0,1,0.8733508960370853,0.7804081632653062,4.6258441103814645e-31,4.676566404482293e-31
4,2,BNCI2014-008,1,1.0,2,0.9019738820736051,0.7822040816326531,0.0,0.0
5,2,BNCI2014-008,1,1.0,3,0.9229686245689411,0.785795918367347,0.0,0.0
6,2,BNCI2014-008,2,1.0,1,0.8707960879642715,0.7515102040816326,6.452709090728219e-31,5.652831167083161e-31
7,2,BNCI2014-008,2,1.0,2,0.9030362372095653,0.7632653061224489,0.0,0.0
8,2,BNCI2014-008,2,1.0,3,0.9197607552716376,0.7451428571428571,0.0,0.0
9,2,BNCI2014-008,3,1.0,1,0.8719683419074,0.8222040816326531,6.542128149731623e-31,7.726216470619471e-31
10,2,BNCI2014-008,3,1.0,2,0.8981970716264345,0.8334693877551019,0.0,0.0
11,2,BNCI2014-008,3,1.0,3,0.9184682005766295,0.8220408163265306,0.0,0.0
12,2,BNCI2014-008,4,1.0,1,0.8694266493300922,0.8169795918367347,7.333161143774124e-31,6.895342611232902e-31
13,2,BNCI2014-008,4,1.0,2,0.8968787381988808,0.7973877551020409,0.0,0.0
14,2,BNCI2014-008,4,1.0,3,0.9156121883656511,0.793795918367347,0.0,0.0
15,2,BNCI2014-008,5,1.0,1,0.875055458194358,0.7289795918367347,5.3403542652475185e-31,4.910664919948995e-31
16,2,BNCI2014-008,5,1.0,2,0.8970876816100402,0.7103673469387755,0.0,0.0
17,2,BNCI2014-008,5,1.0,3,0.9169576573011475,0.7144489795918367,0.0,0.0
18,2,BNCI2014-008,6,1.0,1,0.8705441799988695,0.8164897959183673,6.035382527726692e-31,5.380914101261128e-31
19,2,BNCI2014-008,6,1.0,2,0.8966878851263498,0.811265306122449,0.0,0.0
20,2,BNCI2014-008,6,1.0,3,0.919414777545367,0.7980408163265306,0.0,0.0
21,2,BNCI2014-008,7,1.0,1,0.8706586013906948,0.7748571428571429,6.0361591010855065e-31,5.508175008029544e-31
22,2,BNCI2014-008,7,1.0,2,0.8985810390638249,0.7560816326530612,0.0,0.0
23,2,BNCI2014-008,7,1.0,3,0.9184455876533439,0.7531428571428571,0.0,0.0
24,2,BNCI2014-008,8,1.0,1,0.8701642828876702,0.7768163265306122,4.346698137557427e-31,4.183834557967125e-31
25,2,BNCI2014-008,8,1.0,2,0.8981351122166317,0.769469387755102,0.0,0.0
26,2,BNCI2014-008,8,1.0,3,0.921627225959636,0.7541224489795918,0.0,0.0
27,2,BNCI2014-008,9,1.0,1,0.8679622364181129,0.838530612244898,5.496112820694361e-31,5.579958219173275e-31
28,2,BNCI2014-008,9,1.0,2,0.8936907682740687,0.824,0.0,0.0
29,2,BNCI2014-008,9,1.0,3,0.9148324947707616,0.8125714285714286,0.0,0.0
30,2,BNCI2014-008,10,1.0,1,0.8715911583469953,0.788408163265306,6.667136608544162e-31,7.970090842268651e-31
31,2,BNCI2014-008,10,1.0,2,0.8971523545706372,0.8078367346938776,0.0,0.0
32,2,BNCI2014-008,10,1.0,3,0.9174176041607779,0.7856326530612244,0.0,0.0
33,2,BNCI2014-008,11,1.0,1,0.8726838148001584,0.6932244897959183,5.404642944522937e-31,6.058320598475893e-31
34,2,BNCI2014-008,11,1.0,2,0.8952203064051105,0.6973061224489796,0.0,0.0
35,2,BNCI2014-008,11,1.0,3,0.9133866244558766,0.6991020408163267,0.0,0.0
36,2,BNCI2014-008,12,1.0,1,0.8695066990785234,0.8315102040816327,5.33725339209408e-31,5.019474679010497e-31
37,2,BNCI2014-008,12,1.0,2,0.8992010854203177,0.8204081632653062,0.0,0.0
38,2,BNCI2014-008,12,1.0,3,0.9157116852281079,0.8202448979591836,0.0,0.0
39,2,BNCI2014-008,13,1.0,1,0.8702497597376901,0.7939591836734695,6.082655146315777e-31,5.973938749275579e-31
40,2,BNCI2014-008,13,1.0,2,0.89825134264232,0.7730612244897959,0.0,0.0
41,2,BNCI2014-008,13,1.0,3,0.9146823449601447,0.7660408163265305,0.0,0.0
42,2,BNCI2014-008,14,1.0,1,0.8714179433546272,0.8057142857142857,5.85095362914675e-31,5.8038451857127005e-31
43,2,BNCI2014-008,14,1.0,2,0.9026703601108033,0.8393469387755101,0.0,0.0
44,2,BNCI2014-008,14,1.0,3,0.9241087681610041,0.8377142857142857,0.0,0.0
45,2,BNCI2014-008,15,1.0,1,0.8713116626151846,0.8331428571428572,4.9633759992837105e-31,5.014527067747285e-31
46,2,BNCI2014-008,15,1.0,2,0.9006587144553112,0.8052244897959183,1.1432377038990846e-52,0.0
47,2,BNCI2014-008,15,1.0,3,0.9195224150602069,0.8013061224489795,1.1432377038990846e-52,0.0
48,2,BNCI2014-008,16,1.0,1,0.8712745774209961,0.8354285714285714,6.978410442195504e-31,7.99692806289819e-31
49,2,BNCI2014-008,16,1.0,2,0.8919550002826615,0.7999999999999999,0.0,0.0
50,2,BNCI2014-008,16,1.0,3,0.9119425631748544,0.789061224489796,0.0,0.0
51,2,BNCI2014-008,17,1.0,1,0.868352987732489,0.8442448979591836,5.216022075209702e-31,4.782976237541802e-31
52,2,BNCI2014-008,17,1.0,2,0.8920893210469784,0.843591836734694,0.0,0.0
53,2,BNCI2014-008,17,1.0,3,0.9163964045451976,0.8359183673469387,0.0,0.0
54,2,BNCI2014-008,18,1.0,1,0.87202532647408,0.7833469387755102,6.461389172925422e-31,6.156322879116619e-31
55,2,BNCI2014-008,18,1.0,2,0.897184012663237,0.7717551020408163,0.0,0.0
56,2,BNCI2014-008,18,1.0,3,0.9148266154107073,0.7733877551020408,0.0,0.0
57,2,BNCI2014-008,19,1.0,1,0.872887783368195,0.8571428571428571,7.85782194947496e-31,9.699769623366232e-31
58,2,BNCI2014-008,19,1.0,2,0.90341342076997,0.8452244897959184,1.8291803262385353e-51,0.0
59,2,BNCI2014-008,19,1.0,3,0.9280909039516083,0.8133877551020409,1.8291803262385353e-51,0.0
