,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.84770834,85.914185,720.0,14,1PC,16,1,Cattan2019-VR,PARAFACDA
1,0.825,26.30637,720.0,14,1PC,16,1,Cattan2019-VR,HODA
2,0.84708333,614.6952,720.0,14,1PC,16,1,Cattan2019-VR,BTTDA
