,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.925,59.7149,320.0,20,0,30,1,ErpCore2021-N170,PARAFACDA
1,0.94166666,536.38617,320.0,20,0,30,1,ErpCore2021-N170,BTTDA
2,0.8875,24.766935,320.0,20,0,30,1,ErpCore2021-N170,HODA
