,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.92838544,77.51992,320.0,9,0,30,1,ErpCore2021-N170,PARAFACDA
1,0.94140625,855.5949,320.0,9,0,30,1,ErpCore2021-N170,BTTDA
2,0.9247396,59.770832,320.0,9,0,30,1,ErpCore2021-N170,HODA
