,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,7,BNCI2015-003,0,0.5,1,0.821980917205294,0.9075555555555556,0.9907754131344686,1.0790163648920301
1,7,BNCI2015-003,0,0.5,2,0.8573542628501076,0.8613333333333333,0.9758864176775367,1.0442269591123021
2,7,BNCI2015-003,0,0.5,3,0.8589424438288704,0.847111111111111,0.9735977288860201,1.0464014115661444
3,7,BNCI2015-003,0,0.5,4,0.8631775931055706,0.8320000000000001,0.9675432373405013,1.0453281157569314
4,7,BNCI2015-003,0,0.5,5,0.8670360110803323,0.8364444444444444,0.9653603653014732,1.043198289558629
5,7,BNCI2015-003,0,0.5,6,0.8692446906740534,0.8311111111111111,0.9629600356952254,1.043927496517132
6,7,BNCI2015-003,0,0.5,7,0.8726328100954139,0.8417777777777777,0.9547025554569499,1.049347462791964
7,7,BNCI2015-003,0,0.5,8,0.8728421052631579,0.8444444444444446,0.950905292183003,1.042720379501392
8,7,BNCI2015-003,0,0.5,9,0.8732040627885505,0.8471111111111111,0.9467828725202807,1.0389491183063106
9,7,BNCI2015-003,0,0.5,10,0.8736915974145892,0.8506666666666667,0.9407442918895177,1.0310492468156771
10,7,BNCI2015-003,0,0.5,11,0.8740313942751616,0.8533333333333334,0.9341087211102644,1.0135441664955376
11,7,BNCI2015-003,0,0.5,12,0.8743342566943673,0.8515555555555556,0.9261281514329905,1.0131983277840986
12,7,BNCI2015-003,0,0.5,13,0.8855844875346259,0.8506666666666667,0.9180926517231525,1.0060948739119988
13,7,BNCI2015-003,0,0.5,14,0.8920184672206832,0.8444444444444444,0.9104323665288862,1.004502029036102
14,7,BNCI2015-003,0,0.5,15,0.8925774084333641,0.8426666666666667,0.9012393142866404,0.9919592739958133
15,7,BNCI2015-003,0,0.5,16,0.8936608187134504,0.8417777777777777,0.8934674601936697,0.9762055594955994
16,7,BNCI2015-003,0,0.5,17,0.8950470914127424,0.8373333333333334,0.8894629774727437,0.9717758864750762
17,7,BNCI2015-003,0,0.5,18,0.8977039088950445,0.8515555555555554,0.8715557349618314,0.9599362308738486
18,7,BNCI2015-003,0,0.5,19,0.898863650353955,0.8515555555555556,0.8682515520786488,0.9541358683433895
19,7,BNCI2015-003,0,0.5,20,0.8987799322868575,0.8488888888888889,0.8599403887437718,0.9482778106570295
20,7,BNCI2015-003,0,0.5,21,0.8994004309018158,0.8444444444444444,0.8564511863669296,0.9501106267258035
21,7,BNCI2015-003,0,0.5,22,0.8994693751923669,0.8453333333333333,0.8553992867314729,0.9500732921097896
22,7,BNCI2015-003,0,0.5,23,0.9001021852877807,0.8417777777777777,0.8526981431837594,0.9480332502610692
23,7,BNCI2015-003,0,0.5,24,0.9005330871037243,0.8435555555555556,0.8449014547830672,0.9346015810509363
24,7,BNCI2015-003,0,0.5,25,0.9009172052939367,0.8408888888888889,0.8406880327451081,0.9319989705930526
25,7,BNCI2015-003,0,0.5,26,0.901087103724223,0.8444444444444444,0.835181784268242,0.9305655315328651
26,7,BNCI2015-003,0,0.5,27,0.9013702677746999,0.8444444444444444,0.8313992003415775,0.9250713311886131
27,7,BNCI2015-003,0,0.5,28,0.9016386580486303,0.8480000000000001,0.8262482697335428,0.921013040919415
28,7,BNCI2015-003,0,0.5,29,0.9020818713450292,0.8462222222222222,0.8174966947518354,0.9092103524057558
29,7,BNCI2015-003,0,0.5,30,0.9027934749153588,0.8444444444444444,0.8129189813657473,0.9065383320346883
30,7,BNCI2015-003,0,0.5,31,0.9028599569098184,0.8382222222222222,0.8027014959792194,0.8925528446031491
31,7,BNCI2015-003,0,0.5,32,0.9031751308094798,0.8355555555555556,0.7998907752022096,0.8893072441242027
32,7,BNCI2015-003,1,0.5,1,0.8270458602646968,0.7831111111111111,0.9880304853421036,1.1357090991904992
33,7,BNCI2015-003,1,0.5,2,0.8583465681748228,0.8186666666666667,0.9732029463345784,1.117260087787113
34,7,BNCI2015-003,1,0.5,3,0.8584524469067405,0.8248888888888889,0.9712282545339609,1.1177465743090982
35,7,BNCI2015-003,1,0.5,4,0.8589030470914127,0.8435555555555556,0.9667182370950432,1.1226485436792584
36,7,BNCI2015-003,1,0.5,5,0.8612668513388734,0.8506666666666667,0.9573054407204568,1.1261541716687995
37,7,BNCI2015-003,1,0.5,6,0.8627122191443521,0.8426666666666667,0.9481552907403142,1.1210863814174008
38,7,BNCI2015-003,1,0.5,7,0.866110187750077,0.8711111111111112,0.9296563803751793,1.0957044125657032
39,7,BNCI2015-003,1,0.5,8,0.8676220375500154,0.8737777777777779,0.9137934176297959,1.0753523178001683
40,7,BNCI2015-003,1,0.5,9,0.8707885503231764,0.8595555555555555,0.9018338551220925,1.0571878150307945
41,7,BNCI2015-003,1,0.5,10,0.8719261311172669,0.8586666666666667,0.8980503759074341,1.0526783333733523
42,7,BNCI2015-003,1,0.5,11,0.8789215143120961,0.8746666666666667,0.8957347345515684,1.0502439715755794
43,7,BNCI2015-003,1,0.5,12,0.8801083410280086,0.8711111111111112,0.8934481433010177,1.0475758448569314
44,7,BNCI2015-003,1,0.5,13,0.8821594336718991,0.8533333333333333,0.8890520801935415,1.0465102257516177
45,7,BNCI2015-003,1,0.5,14,0.8833487226839027,0.8515555555555556,0.8848581049306125,1.0431376813771704
46,7,BNCI2015-003,1,0.5,15,0.8841588180978763,0.8524444444444446,0.8805060253515131,1.0399168261510279
47,7,BNCI2015-003,1,0.5,16,0.8852176054170514,0.8551111111111112,0.8779417178973746,1.0334991203697126
48,7,BNCI2015-003,1,0.5,17,0.8863871960603262,0.8568888888888888,0.8755455296358747,1.031999723427981
49,7,BNCI2015-003,1,0.5,18,0.8937790089258233,0.8702222222222222,0.8709120002231977,1.0334339291319592
50,7,BNCI2015-003,1,0.5,19,0.8946211141889812,0.8728888888888889,0.8697943746594724,1.0348398964413141
51,7,BNCI2015-003,1,0.5,20,0.8949067405355494,0.8719999999999999,0.869219239529085,1.0347698090763366
52,7,BNCI2015-003,1,0.5,21,0.8957513080947983,0.8702222222222222,0.8666757525492431,1.0347270212239519
53,7,BNCI2015-003,1,0.5,22,0.89597783933518,0.8693333333333333,0.8658070743175041,1.0320884889455235
54,7,BNCI2015-003,1,0.5,23,0.897969836872884,0.8773333333333333,0.8626202554138103,1.0314060423865417
55,7,BNCI2015-003,1,0.5,24,0.8990507848568791,0.8853333333333333,0.8563228774711542,1.0243362686239867
56,7,BNCI2015-003,1,0.5,25,0.8993634964604494,0.888,0.854357842822851,1.0213530855792383
57,7,BNCI2015-003,1,0.5,26,0.9000283164050477,0.8844444444444444,0.8537155695748081,1.0209556566404154
58,7,BNCI2015-003,1,0.5,27,0.9003878116343491,0.8844444444444445,0.8527347885504151,1.0199577243610733
59,7,BNCI2015-003,1,0.5,28,0.9012668513388735,0.8808888888888888,0.8477383959064466,1.0154435773869062
60,7,BNCI2015-003,1,0.5,29,0.9015032317636196,0.8808888888888888,0.844769807600481,1.0141069249505363
61,7,BNCI2015-003,1,0.5,30,0.9019513696522006,0.888,0.8412603634631269,1.0068681421365793
62,7,BNCI2015-003,1,0.5,31,0.9022936288088642,0.8871111111111112,0.8380453262876465,1.0036461591681416
63,7,BNCI2015-003,1,0.5,32,0.9041009541397352,0.8826666666666666,0.8307543449936508,1.0029855058684893
64,7,BNCI2015-003,2,0.5,1,0.8298184056632811,0.7902222222222222,0.9971501415790603,0.9516949615136665
65,7,BNCI2015-003,2,0.5,2,0.8599667590027701,0.7777777777777778,0.9827758018567053,0.9309705171418173
66,7,BNCI2015-003,2,0.5,3,0.8633179439827638,0.7777777777777779,0.9782823054396299,0.9272113661101953
