,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,2,BNCI2015-003,0,0.7,1,0.94486644296149,0.848451928299837,0.9812916625506664,0.9970407724819988
1,2,BNCI2015-003,0,0.7,2,0.9481112430781571,0.8609451385116784,0.9790053202160716,0.9965347347048761
2,2,BNCI2015-003,0,0.7,3,0.9532799264100648,0.8598587724063009,0.9502119137958025,0.9802096038339022
3,2,BNCI2015-003,0,0.7,4,0.9634490234049087,0.8723519826181423,0.9375230056955788,0.9677818484806758
4,2,BNCI2015-003,0,0.7,5,0.9667330864443358,0.8690928843020097,0.9219215689093633,0.9586207196632287
5,2,BNCI2015-003,0,0.7,6,0.9680469921095547,0.8701792504073873,0.9146232555528451,0.952968983144174
6,2,BNCI2015-003,0,0.7,7,0.9701377427465255,0.8614883215643672,0.9013841950428372,0.943643327951419
7,2,BNCI2015-003,0,0.7,8,0.9711655899744931,0.8576860401955458,0.884526107783575,0.9271689466326752
8,2,BNCI2015-003,0,0.7,9,0.972070039445215,0.8587724063009234,0.8674808279885297,0.902203419441754
9,2,BNCI2015-003,0,0.7,10,0.9724696799090221,0.8587724063009233,0.8610286112041927,0.8951822174426344
10,2,BNCI2015-003,0,0.7,11,0.9727669563242052,0.8587724063009234,0.8577614700350334,0.8905436435086428
11,2,BNCI2015-003,0,0.7,12,0.973106300156631,0.8609451385116784,0.8550816321359064,0.8871171737104804
12,2,BNCI2015-003,0,0.7,13,0.9738130327663113,0.8625746876697447,0.8526272161799126,0.8858131115861883
13,2,BNCI2015-003,0,0.7,14,0.97411591817046,0.8625746876697447,0.8506228208240264,0.8824365426396168
14,2,BNCI2015-003,0,0.7,15,0.9746571856056517,0.8636610537751221,0.8492721164072319,0.8798731936466103
15,2,BNCI2015-003,0,0.7,16,0.9750526193277347,0.8631178707224334,0.8471858175464523,0.8814954293963088
16,2,BNCI2015-003,0,0.7,17,0.9753428845067104,0.866376969038566,0.8445980910253504,0.8809641184646125
17,2,BNCI2015-003,0,0.7,18,0.9753905609129189,0.8663769690385659,0.8433038140573582,0.8792597738612534
18,2,BNCI2015-003,0,0.7,19,0.9755686463125806,0.8669201520912547,0.8395492506743691,0.8733795259430849
19,2,BNCI2015-003,0,0.7,20,0.9757719721625878,0.8674633351439435,0.8378500544661523,0.8713752441332916
20,2,BNCI2015-003,0,0.7,21,0.9755966912574092,0.8680065181966323,0.826287628688451,0.8647023371054773
21,2,BNCI2015-003,0,0.7,22,0.9757102732839649,0.868549701249321,0.8147830688139935,0.8511903098310675
22,2,BNCI2015-003,0,0.7,23,0.9758266598050034,0.8658337859858771,0.8086887943169652,0.8432266123947217
23,2,BNCI2015-003,0,0.7,24,0.9785400082171689,0.8690928843020098,0.8016141963668172,0.8351702738914863
24,2,BNCI2015-003,0,0.7,25,0.9787797924954533,0.8690928843020098,0.7929633665654743,0.8225261741019135
25,2,BNCI2015-003,0,0.7,26,0.9787419318199346,0.8690928843020098,0.7861769780696684,0.8182119199901884
26,2,BNCI2015-003,0,0.7,27,0.9787110823806232,0.8696360673546986,0.7831042547374916,0.8137613009844821
27,2,BNCI2015-003,0,0.7,28,0.9786858419302775,0.8696360673546986,0.7809069822015656,0.8109281976896845
28,2,BNCI2015-003,0,0.7,29,0.9787208981113132,0.8690928843020098,0.7773245118491354,0.8065256553588703
29,2,BNCI2015-003,0,0.7,30,0.9787531497978661,0.870722433460076,0.775808919661997,0.8047861547166061
30,2,BNCI2015-003,0,0.7,31,0.978831675643386,0.8712656165127648,0.7740193228698226,0.8031365266110136
31,2,BNCI2015-003,0,0.7,32,0.9787741835064874,0.870722433460076,0.7721712507946348,0.8008354195974384
32,2,BNCI2015-003,1,0.7,1,0.9381202314829745,0.9652362846279197,0.9801464584607613,1.020931985974443
33,2,BNCI2015-003,1,0.7,2,0.943363233918678,0.9668658337859859,0.9779559696268786,1.0203410732726186
34,2,BNCI2015-003,1,0.7,3,0.9433730496493681,0.9652362846279195,0.9767356769864647,1.0190753329557583
35,2,BNCI2015-003,1,0.7,4,0.959744286193053,0.973384030418251,0.9405451060512241,0.9778445155838967
36,2,BNCI2015-003,1,0.7,5,0.9671775988198688,0.9712112982074959,0.9274757179704015,0.9651660275126465
37,2,BNCI2015-003,1,0.7,6,0.9710351809810401,0.9592612710483432,0.9165336007869831,0.9503873765576172
38,2,BNCI2015-003,1,0.7,7,0.9761239362201866,0.9603476371537207,0.9007924422884482,0.9349536431861089
39,2,BNCI2015-003,1,0.7,8,0.9765684485957195,0.9619771863117871,0.8668726082894337,0.9089624550449918
40,2,BNCI2015-003,1,0.7,9,0.9781333565171543,0.955458989679522,0.8399771690088816,0.8751746571545951
41,2,BNCI2015-003,1,0.7,10,0.978903190252699,0.9467680608365019,0.8333292467036119,0.8693849945243762
42,2,BNCI2015-003,1,0.7,11,0.9794696981382364,0.951113525258012,0.8277069996515264,0.8639359335708612
43,2,BNCI2015-003,1,0.7,12,0.9802717835603338,0.9527430744160782,0.8185871163755315,0.8583721907974255
44,2,BNCI2015-003,1,0.7,13,0.9800754689465337,0.9543726235741445,0.8126895576851509,0.8533435911905893
45,2,BNCI2015-003,1,0.7,14,0.9801119273748109,0.9543726235741445,0.8084064168374436,0.8484835018344679
46,2,BNCI2015-003,1,0.7,15,0.9804316397458567,0.9527430744160783,0.8000069193880204,0.8448830717896766
47,2,BNCI2015-003,1,0.7,16,0.9805914959313796,0.9543726235741445,0.7921082056538891,0.8384928374073829
48,2,BNCI2015-003,1,0.7,17,0.9806321611013811,0.9538294405214558,0.7851464047728316,0.8294381500234107
49,2,BNCI2015-003,1,0.7,18,0.9806363678431054,0.9527430744160783,0.7804908909332746,0.8257976441334579
50,2,BNCI2015-003,1,0.7,19,0.9806896532382796,0.9521998913633896,0.7739181162473635,0.8185712746318872
51,2,BNCI2015-003,1,0.7,20,0.9806630105406924,0.9527430744160782,0.7705718207218012,0.8166625674587186
52,2,BNCI2015-003,1,0.7,21,0.9806672172824167,0.9521998913633895,0.7687947320604559,0.8150557808700664
53,2,BNCI2015-003,1,0.7,22,0.9807864082979384,0.9527430744160782,0.7641632838421134,0.8117366716866361
54,2,BNCI2015-003,1,0.7,23,0.9807317206555225,0.9521998913633895,0.760190599449638,0.8077669109396846
55,2,BNCI2015-003,1,0.7,24,0.9807457431279368,0.9521998913633895,0.7567111826789904,0.8031484494189468
56,2,BNCI2015-003,1,0.7,25,0.9808004307703526,0.9532862574687669,0.7551321114235207,0.8013762665496365
57,2,BNCI2015-003,1,0.7,26,0.9809112083024254,0.9527430744160782,0.7512380131058202,0.799642141219662
58,2,BNCI2015-003,1,0.7,27,0.9809504712251855,0.9527430744160783,0.7499619953248072,0.7982427929697441
59,2,BNCI2015-003,1,0.7,28,0.980978516170014,0.9527430744160783,0.7490667184730475,0.7980260892839073
60,2,BNCI2015-003,1,0.7,29,0.9810584442627756,0.9527430744160783,0.7483245484364348,0.7971051203037125
61,2,BNCI2015-003,1,0.7,30,0.9811005116800184,0.9527430744160783,0.7476223205115408,0.796424398512694
62,2,BNCI2015-003,1,0.7,31,0.9811453835917441,0.9527430744160783,0.7464880947794525,0.7955203928334978
63,2,BNCI2015-003,1,0.7,32,0.9811537970751928,0.9527430744160783,0.7453937396159076,0.7952606562970116
64,2,BNCI2015-003,2,0.7,1,0.9424461642227835,0.9005975013579576,0.9812302368293134,0.9881851271389495
65,2,BNCI2015-003,2,0.7,2,0.9456965733284161,0.9158066268332428,0.9790247416557294,0.9871988855726789
66,2,BNCI2015-003,2,0.7,3,0.9531130589883348,0.9244975556762629,0.9446000797433222,0.956297307026503
67,2,BNCI2015-003,2,0.7,4,0.9612110368075878,0.931015752308528,0.9299871764550754,0.9416036475874414
68,2,BNCI2015-003,2,0.7,5,0.9614143626575951,0.9304725692558392,0.9228112164294574,0.9343825308476222
69,2,BNCI2015-003,2,0.7,6,0.9652747493132494,0.9223248234655078,0.9111109213296217,0.9196973392576787
70,2,BNCI2015-003,2,0.7,7,0.9730614282449054,0.9321021184139054,0.888167875833972,0.895635955525853
71,2,BNCI2015-003,2,0.7,8,0.9760299856550106,0.9239543726235742,0.8814666370414126,0.886452919744415
72,2,BNCI2015-003,2,0.7,9,0.9767549474788295,0.9250407387289517,0.8776998354418664,0.8811622221939988
73,2,BNCI2015-003,2,0.7,10,0.9787237026057961,0.9114611624117327,0.8541065829107887,0.8592969336785076
74,2,BNCI2015-003,2,0.7,11,0.9788877655330431,0.9120043454644216,0.8402710568846022,0.849680962373443
75,2,BNCI2015-003,2,0.7,12,0.9787110823806231,0.9076588810429116,0.8302108045259525,0.8391297565054407
76,2,BNCI2015-003,2,0.7,13,0.9791499857671905,0.9005975013579577,0.8110438644399459,0.827706168777077
77,2,BNCI2015-003,2,0.7,14,0.9794668936437535,0.9011406844106463,0.8040863690086562,0.8230125902713671
78,2,BNCI2015-003,2,0.7,15,0.9795776711758264,0.9011406844106464,0.8005308102441975,0.8181079978614902
79,2,BNCI2015-003,2,0.7,16,0.9809644936975997,0.8919065725149374,0.796692240470933,0.8149100928144316
80,2,BNCI2015-003,2,0.7,17,0.9810360083069126,0.8919065725149375,0.7853464750292959,0.8012192135491268
81,2,BNCI2015-003,2,0.7,18,0.9810289970707056,0.8902770233568713,0.774627249499104,0.7891821075595232
82,2,BNCI2015-003,2,0.7,19,0.9809841251589798,0.8940793047256925,0.7657632922081806,0.7809765645436092
83,2,BNCI2015-003,2,0.7,20,0.9807934195341453,0.892992938620315,0.7550817221886529,0.7703164527155724
84,2,BNCI2015-003,2,0.7,21,0.9807906150396626,0.8935361216730038,0.7504720599272828,0.7667214274516235
85,2,BNCI2015-003,2,0.7,22,0.9808354869513883,0.8946224877783814,0.738545034321197,0.7511445267269301
86,2,BNCI2015-003,2,0.7,23,0.9807681790837998,0.8946224877783814,0.7218432277332936,0.7353837693767392
87,2,BNCI2015-003,2,0.7,24,0.9804989476134452,0.8946224877783813,0.7074288066757046,0.7200433751132319
88,2,BNCI2015-003,2,0.7,25,0.9805283948055152,0.8946224877783813,0.6918718815420973,0.7039526850907468
89,2,BNCI2015-003,2,0.7,26,0.9805802779534482,0.8935361216730038,0.6832800564191065,0.6979841927961304
90,2,BNCI2015-003,2,0.7,27,0.9806209431234496,0.892992938620315,0.6733008938787194,0.6887442525960965
91,2,BNCI2015-003,2,0.7,28,0.9806602060462096,0.8924497555676263,0.6675984036095827,0.6810855387221137
92,2,BNCI2015-003,2,0.7,29,0.9805816802006897,0.8924497555676263,0.6628736427083686,0.6763609394121017
93,2,BNCI2015-003,2,0.7,30,0.9805943004258625,0.8919065725149375,0.6585030337332132,0.6702191787587521
94,2,BNCI2015-003,2,0.7,31,0.9806517925627611,0.8913633894622488,0.6526611873965871,0.6660880941885987
95,2,BNCI2015-003,2,0.7,32,0.9806798375075896,0.8913633894622488,0.6500319578740757,0.6639620069672394
96,2,BNCI2015-003,3,0.7,1,0.9391326539912863,0.9744703965236284,0.9846320747338856,0.9422533129006073
97,2,BNCI2015-003,3,0.7,2,0.9437137957290354,0.9712112982074959,0.9822315922507252,0.9422793636910186
98,2,BNCI2015-003,3,0.7,3,0.9438932833759384,0.9684953829440521,0.9808777501866471,0.9420861588368558
