,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,3,BNCI2015-003,0,0.9,1,0.7836011080332409,0.8871111111111112,0.921758228688493,0.9338700655625286
1,3,BNCI2015-003,0,0.9,2,0.8158990458602647,0.8782222222222222,0.9012994093865496,0.9287858040494796
2,3,BNCI2015-003,0,0.9,3,0.8247337642351493,0.864,0.8905152157173056,0.9305392673225993
3,3,BNCI2015-003,0,0.9,4,0.8283361034164357,0.8631111111111112,0.8865616027489632,0.9267203685629799
4,3,BNCI2015-003,0,0.9,5,0.857570944906125,0.8826666666666666,0.8270607696961814,0.8589427271612202
5,3,BNCI2015-003,0,0.9,6,0.8809676823638043,0.8737777777777778,0.8101495217672448,0.8572504222098624
6,3,BNCI2015-003,0,0.9,7,0.8857790089258234,0.8648888888888889,0.7933337057438119,0.8392859473087086
7,3,BNCI2015-003,0,0.9,8,0.8869633733456448,0.8595555555555555,0.7890596011613753,0.8365329805873569
8,3,BNCI2015-003,0,0.9,9,0.8891892890120039,0.8542222222222222,0.7863896377137461,0.8401123905539839
9,3,BNCI2015-003,0,0.9,10,0.8901200369344413,0.8506666666666667,0.7847980491257573,0.8401328764609236
10,3,BNCI2015-003,0,0.9,11,0.8909104339796861,0.8506666666666667,0.7825611639749395,0.8413843537306066
11,3,BNCI2015-003,0,0.9,12,0.8916048014773778,0.8506666666666667,0.7813095999995799,0.8410965422034836
12,3,BNCI2015-003,0,0.9,13,0.892363188673438,0.8515555555555556,0.7802423450229047,0.8403356889869639
13,3,BNCI2015-003,0,0.9,14,0.8933948907356108,0.8524444444444444,0.7792896170481914,0.8404548433786392
14,3,BNCI2015-003,0,0.9,15,0.8939341335795629,0.8524444444444446,0.7768946311190947,0.8420708430015973
15,3,BNCI2015-003,0,0.9,16,0.8945053862726993,0.8497777777777777,0.7759643235096332,0.8423145047106813
16,3,BNCI2015-003,0,0.9,17,0.8959581409664512,0.8506666666666667,0.7639630026122323,0.8238692298907911
17,3,BNCI2015-003,0,0.9,18,0.898041243459526,0.8453333333333334,0.7437773651981126,0.8055483928183254
18,3,BNCI2015-003,0,0.9,19,0.9009492151431209,0.8320000000000001,0.6963175503345826,0.7624668411471403
19,3,BNCI2015-003,0,0.9,20,0.9059230532471528,0.8346666666666667,0.657696925898729,0.7268550722108517
20,3,BNCI2015-003,0,0.9,21,0.9066223453370269,0.831111111111111,0.6240719257057439,0.6844246410755077
21,3,BNCI2015-003,0,0.9,22,0.9071935980301631,0.8266666666666667,0.6015486398284458,0.6567285680805737
22,3,BNCI2015-003,0,0.9,23,0.9073585718682671,0.823111111111111,0.5893863757790162,0.6462347984885597
23,3,BNCI2015-003,0,0.9,24,0.9080726377346876,0.8257777777777778,0.5795123819532807,0.6393214672804863
24,3,BNCI2015-003,0,0.9,25,0.9090230840258542,0.8222222222222222,0.5428234654253346,0.589282132807348
25,3,BNCI2015-003,0,0.9,26,0.9092988611880579,0.8195555555555556,0.528929866233312,0.5832162969128426
26,3,BNCI2015-003,0,0.9,27,0.9098405663281008,0.8186666666666667,0.5028286993104867,0.5557208505244186
27,3,BNCI2015-003,0,0.9,28,0.9102640812557711,0.8195555555555556,0.4825196396908685,0.5360894843346853
28,3,BNCI2015-003,0,0.9,29,0.9105349338257925,0.8195555555555556,0.4717556885509589,0.5197973648000268
29,3,BNCI2015-003,0,0.9,30,0.9107245306248076,0.8186666666666667,0.4647915768322576,0.5096549705665883
