,subject,dataset,fold,theta,n_blocks,train_score,test_score,train_mse,test_mse
0,8,BNCI2015-003,0,0.3,1,0.9109830717143736,0.8897777777777778,0.9951235150844977,1.0013157493197555
1,8,BNCI2015-003,0,0.3,2,0.9125195444752232,0.8817777777777778,0.9929972833967935,1.0009850817499266
2,8,BNCI2015-003,0,0.3,3,0.9368618036318868,0.92,0.989415515949666,0.9994776443692205
3,8,BNCI2015-003,0,0.3,4,0.9373641120344721,0.9173333333333333,0.9880415992401571,0.9995118497173087
4,8,BNCI2015-003,0,0.3,5,0.938063404124346,0.9191111111111111,0.9870247580428788,1.0000283082145502
5,8,BNCI2015-003,0,0.3,6,0.9383564173591874,0.9315555555555556,0.9844014973515245,0.9969963427930141
6,8,BNCI2015-003,0,0.3,7,0.9450883348722684,0.9404444444444445,0.9820200823520072,0.9974427035453906
7,8,BNCI2015-003,0,0.3,8,0.9454010464758387,0.9413333333333334,0.9814340654835333,0.9974027582077812
8,8,BNCI2015-003,0,0.3,9,0.9455857186826715,0.9413333333333334,0.9807404171657984,0.9949355253055833
9,8,BNCI2015-003,0,0.3,10,0.9458811942136042,0.9413333333333334,0.9804746678603927,0.9941488671947765
10,8,BNCI2015-003,0,0.3,11,0.9501557402277624,0.9484444444444445,0.977860418039806,0.9921436774670371
11,8,BNCI2015-003,0,0.3,12,0.9547183748845798,0.9617777777777777,0.9761935667562259,0.9920680904324632
12,8,BNCI2015-003,0,0.3,13,0.9553487226839028,0.96,0.9747994558595423,0.9915224016417029
13,8,BNCI2015-003,0,0.3,14,0.958241920590951,0.9644444444444444,0.9620712373903718,0.9764212985788212
14,8,BNCI2015-003,0,0.3,15,0.961593105570945,0.968,0.9567858587417274,0.9741690188035097
15,8,BNCI2015-003,0,0.3,16,0.9623268698060942,0.9697777777777777,0.9523514622910733,0.9672298588866294
16,8,BNCI2015-003,0,0.3,17,0.9656337334564482,0.9688888888888889,0.9499300479869018,0.9669430929552989
17,8,BNCI2015-003,0,0.3,18,0.9659390581717452,0.9697777777777777,0.947792155521788,0.9675068956911522
18,8,BNCI2015-003,0,0.3,19,0.9659193598030165,0.9706666666666667,0.9432554950642951,0.9623192532893533
19,8,BNCI2015-003,0,0.3,20,0.9658750384733764,0.9688888888888889,0.9415514126566152,0.961026302548089
20,8,BNCI2015-003,0,0.3,21,0.9660424746075715,0.9688888888888889,0.9405721340091622,0.9602378909433888
21,8,BNCI2015-003,0,0.3,22,0.9660129270544783,0.9697777777777777,0.9380608113583172,0.9631627280780148
